order_id,geolocation_zip_code_prefix,promedio_latitud,promedio_longitud,geolocation_city,order_purchase_timestamp
95ab576c40cc5e27afe26b35bf6198eb,89830,-26.56537535604435,-52.32532803924757,abelardo luz,2018-06-23 15:07:26
01b241fa1421c8284e8c1029a503360f,89830,-26.56537535604435,-52.32532803924757,abelardo luz,2017-11-29 23:32:52
bdb7c7b648d72056fa0a7a19805dce0f,89830,-26.56537535604435,-52.32532803924757,abelardo luz,2017-11-22 13:41:27
d684607dd5f758bea02fedbfbbb9d37e,89830,-26.56537535604435,-52.32532803924757,abelardo luz,2017-09-29 01:43:43
f993d127ffb4f4a6ad0cd89f48dc0b4f,89830,-26.56537535604435,-52.32532803924757,abelardo luz,2017-05-15 20:52:13
a3f157a067efbb72090189af1f7b78b4,42840,-12.829740573799091,-38.26498569317291,abrantes,2018-03-26 18:37:44
978fe45a42f99b9534520c4a5d880af6,42840,-12.829740573799091,-38.26498569317291,abrantes,2017-10-26 19:12:53
b6e5ddeaf2e5b56015e295beb333f305,42840,-12.829740573799091,-38.26498569317291,abrantes,2017-06-15 14:11:57
ed12f96f2c849c98deacc01a9f22129d,35365,-20.294280906968595,-42.473720653615594,abre campo,2017-12-14 14:53:42
d6512a0a704823e18aa30696ac4d6060,35365,-20.294280906968595,-42.473720653615594,abre campo,2017-12-06 23:55:34
c49e86b525c30f1b55eaf9abbc9837a6,35365,-20.294280906968595,-42.473720653615594,abre campo,2017-12-06 19:29:14
e0abc00799a9dd05b315c62dd2573724,35365,-20.294280906968595,-42.473720653615594,abre campo,2017-11-29 12:24:45
b025ae09d0783f8194ec38b10c65acbd,35365,-20.294280906968595,-42.473720653615594,abre campo,2017-09-01 10:50:42
bc35165f6ff628a1090f8b0074929de9,35365,-20.294280906968595,-42.473720653615594,abre campo,2017-06-09 16:05:48
cb78dafa7c2ca5d9eafdc6f02cd4f3b7,53530,-7.919187333502257,-34.926528439285654,abreu e lima,2018-07-22 19:49:25
84135f650b81a3dad8babdef22952b7f,53530,-7.919187333502257,-34.926528439285654,abreu e lima,2018-06-25 14:34:45
0f7384f686835a44a5051256f65b5b8e,53560,-7.904941278119592,-34.90652700088505,abreu e lima,2018-02-15 21:07:09
a2392ac22d661d26d7facf9ea5d6a5b8,53545,-7.9135199766947295,-34.90877687808456,abreu e lima,2018-02-07 10:06:39
06369aa3e6e8c6d52a7df6a2cd76cb1b,53530,-7.919187333502257,-34.926528439285654,abreu e lima,2018-02-01 17:22:04
d28edd4d734c48841154eae6d8a14539,53525,-7.910952122536735,-34.90352129078118,abreu e lima,2018-01-19 11:08:49
b47fa5a498bfce5bc5658eda28570768,53545,-7.9135199766947295,-34.90877687808456,abreu e lima,2017-12-12 17:56:17
41ec8df2674e2577b8efdc3f54e2b779,53580,-7.8999538324933365,-34.899890934825486,abreu e lima,2017-12-06 22:34:32
ebcefe69d0a823b45706b43bde0e0d77,53520,-7.9125416086462375,-34.90479611640087,abreu e lima,2017-06-07 20:28:13
2fa7634ce48dabd9f75b76ab8c55a9b6,53520,-7.9125416086462375,-34.90479611640087,abreu e lima,2017-05-15 20:26:01
dae83470e95e9cf80cf6bcb0fa345777,53530,-7.919187333502257,-34.926528439285654,abreu e lima,2017-05-14 20:20:55
06f39c67a9d68f76a8bfdb092852829f,35438,-20.36291378049634,-43.14402222191236,acaiaca,2018-07-04 18:14:57
28eaf054725f4dd3ce26c67682468831,35438,-20.36291378049634,-43.14402222191236,acaiaca,2017-08-04 15:25:18
ec88ef2191b5e44c70cd7fc05d9b5e95,65930,-4.945933764432745,-47.48449633404994,acailandia,2018-07-31 19:27:37
72ee4a26e767e55282ac10e63c7b1227,65930,-4.945933764432745,-47.48449633404994,acailandia,2018-06-23 19:24:21
fd58bdbb6cc5d7519e063c3ceb7e951b,65930,-4.945933764432745,-47.48449633404994,acailandia,2018-04-25 13:02:26
2b83b8fa40c6831432a15681ecf065db,65930,-4.945933764432745,-47.48449633404994,acailandia,2017-11-24 14:28:08
d39b6a20c700ff329d678922fe1dcefc,65930,-4.945933764432745,-47.48449633404994,acailandia,2017-09-04 14:44:08
7ce2089fc1fcc4723c496f0b549190d8,65930,-4.945933764432745,-47.48449633404994,acailandia,2017-06-25 12:00:34
21b1633fe86b264bfedf62b262d950e2,65930,-4.945933764432745,-47.48449633404994,acailandia,2017-04-13 14:25:56
7e7ed851224124724e3058ab01051711,48360,-11.663495576693931,-38.023852706144226,acajutiba,2018-05-29 08:20:32
6dc8b8f970d5256ebe88e075c1428321,62580,-2.8902381436643245,-40.11078207183492,acarau,2018-08-04 12:21:20
21bce62cff4eacc6c074129488939291,62580,-2.8902381436643245,-40.11078207183492,acarau,2018-03-22 09:43:16
3e47a8cc66024053901d7313a7d2a0b7,62580,-2.8902381436643245,-40.11078207183492,acarau,2018-01-29 10:22:51
104db3ac25a8c92d8b4a1bab46c92c66,62580,-2.8902381436643245,-40.11078207183492,acarau,2018-01-28 12:55:27
dd4ca62b4abb4a5fe11f24d45b63eb79,62580,-2.8902381436643245,-40.11078207183492,acarau,2017-11-25 23:56:26
1b151132de254c39a49f595684c80b41,62580,-2.8902381436643245,-40.11078207183492,acarau,2017-10-26 18:51:09
0c4a23679a622eb0793aaabdc6ce5750,62580,-2.8902381436643245,-40.11078207183492,acarau,2017-08-25 18:45:08
a53ebffcfdb8c4e47308374591571f96,62580,-2.8902381436643245,-40.11078207183492,acarau,2017-03-11 20:05:50
feea4e6dd813103d3a1e4a39a341d66e,59370,-6.436124915575116,-36.640335529330684,acari,2018-05-26 20:54:38
bb5b7c37dba6e2ce0122da77dc538ab3,96445,-31.7643604801593,-54.14854871457328,acegua,2018-06-04 14:44:40
0abf7f13c92f93e708a28f32316b13d3,96445,-31.7643604801593,-54.14854871457328,acegua,2018-03-23 22:03:04
b538c911276725b4521eb30417d2f4f2,63560,-6.094117746073023,-39.448978487408645,acopiara,2018-04-07 16:26:45
7bb862945115522f6861b172c72405b1,63560,-6.094117746073023,-39.448978487408645,acopiara,2018-03-26 17:51:04
8db13b5ac7b555d8b6bc0062763ae387,63560,-6.094117746073023,-39.448978487408645,acopiara,2018-02-17 22:05:41
9864e42f543cd23bd3854610732d94b4,63560,-6.094117746073023,-39.448978487408645,acopiara,2018-01-09 11:21:46
25dae1a0efc5bba5a14622eaf552ad78,63560,-6.094117746073023,-39.448978487408645,acopiara,2018-01-08 08:53:22
0c1c40ddebf6bcde950f7932248b2529,63560,-6.094117746073023,-39.448978487408645,acopiara,2017-06-13 21:12:19
cd2f659fa071787c2e90002891bbea4b,63560,-6.094117746073023,-39.448978487408645,acopiara,2017-05-29 16:56:59
60c821245c90f135828d088e25c3ffb6,75960,-17.398332393161855,-50.373014769571675,acreuna,2018-06-10 10:40:25
9c63f9900d02e4981d36f0a782075043,75960,-17.398332393161855,-50.373014769571675,acreuna,2018-06-07 08:36:30
abeeea9fce5636d390a8d462e783ade0,75960,-17.398332393161855,-50.373014769571675,acreuna,2018-04-08 10:10:38
18fee750a18a26c003132114d28aacac,75960,-17.398332393161855,-50.373014769571675,acreuna,2018-03-21 09:06:30
0d5d320f15b559914f5b2cfdb08fc37f,75960,-17.398332393161855,-50.373014769571675,acreuna,2018-03-18 18:55:54
dd0611161b5da88aac7b99d9c6cd41d6,75960,-17.398332393161855,-50.373014769571675,acreuna,2018-01-31 13:33:56
6e3d694de21b9149410f92a43ece1186,75960,-17.398332393161855,-50.373014769571675,acreuna,2017-10-10 22:35:38
bf74f34eea55f16dd17b6212310074f8,59650,-5.578677546417205,-36.91480507328553,acu,2018-01-26 22:12:04
667fc0af3acc404a6ef971908b1574b4,59650,-5.578677546417205,-36.91480507328553,acu,2017-12-12 13:48:30
9f738fc8b806bc3d86ccf78855e82eeb,59650,-5.578677546417205,-36.91480507328553,acu,2017-05-05 19:08:38
6ded11f0a307eed2ae0931fe59f4c599,35147,-19.131911960585796,-42.614515674159534,acucena,2017-05-22 15:15:24
3d15ff4099fc39d6eed5f8c1200521b7,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-08-05 19:38:18
6682badeb849b39a76e35a275574fe12,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-08-01 09:04:15
f38e0a45ef125f0214a3edaa9ea48098,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-06-26 09:08:03
a854d06f865577c1a097985385896d42,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-06-20 13:09:20
6cf90e1166647c0225253a897567ceb2,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-06-11 09:22:20
7ae4fd8c81d9c0d64e4a89a71adbb6c2,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-05-24 16:33:03
477ba53956bcbed8ecfb53c564354a34,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-05-20 11:09:06
bddc45d741b0d84cbed088e1f1d47a81,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-05-10 23:06:15
c6a965cc9489a0d9ede11c4534e916f0,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-05-10 17:16:07
de1b85f04c5fe5b727293a8133502cb1,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-04-19 10:20:15
befa6a368509da9057c98129af8321d1,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-03-31 11:59:29
da2259f43effcc1adc7e8e1eaeb720a0,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-03-17 14:05:37
46153df2944df735995bdec2866074fe,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-03-14 09:01:02
cc5161712eb3121670b819908ada7032,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-02-25 16:28:44
e82a0445876919a068e9a6101a00b14f,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-02-17 12:11:03
6ff141fe62e2b21c5ea927582cf9be61,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-02-16 14:30:41
7124bd2d49c395dc9b4c8ff94d6c919c,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-02-07 18:29:52
5f910336c1739df9cd23f555a50f5914,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-02-06 15:53:48
09badf53476a6bda72b4728e858a3433,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-02-05 13:51:27
7e70cd9bcce25088247e249026c96fa5,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-02-03 18:34:16
de120713387a2f5797786ebd0795ef04,17800,-21.68423890796645,-51.076015335560356,adamantina,2018-01-12 10:26:50
995c8dd1005727eb106998aab214e941,17800,-21.68423890796645,-51.076015335560356,adamantina,2017-12-29 13:43:15
be72521069e30d3926da91a5b86aede1,17800,-21.68423890796645,-51.076015335560356,adamantina,2017-12-26 19:14:47
f75f6ef2200a609b9a11d7650ae623f2,17800,-21.68423890796645,-51.076015335560356,adamantina,2017-12-07 16:06:36
4a1a527ff317ce92a076fa6aed06508d,17800,-21.68423890796645,-51.076015335560356,adamantina,2017-11-24 10:16:20
8d6b1b6428e4c189d70db5930ccace74,17800,-21.68423890796645,-51.076015335560356,adamantina,2017-11-19 11:15:29
ee18e41d0d059cc434a43e62e3352c40,17800,-21.68423890796645,-51.076015335560356,adamantina,2017-11-18 17:32:51
b45255a6696ebb8f53915a109a16458a,17800,-21.68423890796645,-51.076015335560356,adamantina,2017-11-01 12:31:43
c2dd88bae676f786c6d4de5c61ce17c9,17800,-21.68423890796645,-51.076015335560356,adamantina,2017-10-09 15:19:12
d22b9cdf085b4c46374d974de5b98296,17800,-21.68423890796645,-51.076015335560356,adamantina,2017-09-19 09:22:36
d1f789756b59a9fb40b3becadeac90e4,87895,-22.694008556222286,-52.719707305039506,adhemar de barros,2017-11-17 13:02:11
8618ddd10efab313eb126df40eee1299,15230,-21.234456456293216,-49.642715645268126,adolfo,2018-05-15 07:26:00
1782847cd777a73e73b847dc72144d19,15230,-21.234456456293216,-49.642715645268126,adolfo,2018-01-20 11:39:20
52984a3dc9ffd08f55fe620d03675067,15230,-21.234456456293216,-49.642715645268126,adolfo,2017-11-24 23:26:26
fc956251c8eb3a139e862178fe18b68d,15230,-21.234456456293216,-49.642715645268126,adolfo,2017-09-04 21:08:05
b643582fcd5b151f498b5383a0195f33,15230,-21.234456456293216,-49.642715645268126,adolfo,2017-03-19 18:17:53
205d5db88d0a8b3736d1afa2f6a329c5,83490,-24.666145933248302,-48.97991927475517,adrianópolis,2017-05-29 13:57:10
a971cf0a515e6051941bd05ff3efc0d7,48435,-10.536616901316743,-38.11492053385937,adustina,2018-08-02 18:14:03
cf020d5028c46dbd39ec2f9345777cfd,56800,-7.759829833939789,-37.56020507437151,afogados da ingazeira,2018-07-25 09:17:15
5491ab8eec3a104e7f0a3a4895c1621e,56800,-7.759829833939789,-37.56020507437151,afogados da ingazeira,2018-06-17 21:41:22
27d30c300e058c28a3db99bf39aee1ad,56800,-7.759829833939789,-37.56020507437151,afogados da ingazeira,2018-02-22 02:49:05
47cdfa4d3f0ebffd3064a5a7f1a1a901,56800,-7.759829833939789,-37.56020507437151,afogados da ingazeira,2018-02-12 17:14:14
814449e266f5cbff53f6e336abd1dd5a,56800,-7.759829833939789,-37.56020507437151,afogados da ingazeira,2017-09-15 13:40:46
2728685c083a4749558ea7e44578a0c3,56800,-7.759829833939789,-37.56020507437151,afogados da ingazeira,2017-08-30 14:57:52
bd64d101b15234bb5f46c6b01ec42aa1,56800,-7.759829833939789,-37.56020507437151,afogados da ingazeira,2017-05-08 11:07:47
0e66c646ef5d6364215ef15b3826c4c7,56800,-7.759829833939789,-37.56020507437151,afogados da ingazeira,2017-03-31 23:54:45
53e7de93de0f500168f10be4d3ca4577,29600,-20.076821553002276,-41.12371138232125,afonso claudio,2018-05-11 12:09:09
2d636a17cd38ca705cd5221ea22861f6,29600,-20.076821553002276,-41.12371138232125,afonso claudio,2018-03-14 09:36:35
526ad2823ac462d2de62d9747db765e6,29600,-20.076821553002276,-41.12371138232125,afonso claudio,2018-01-11 12:06:58
0462bad26ccfb8508951beb9ea398ae1,29600,-20.076821553002276,-41.12371138232125,afonso claudio,2018-01-01 08:37:46
1c57302ee71281562fa44bc88283e3d1,29600,-20.076821553002276,-41.12371138232125,afonso claudio,2017-11-30 08:13:06
c526aa9189a06bf511e79dbc0e0e70b9,29600,-20.076821553002276,-41.12371138232125,afonso claudio,2017-09-02 21:35:32
b09eb4dd9213f7207888166bc6e16a6a,29600,-20.076821553002276,-41.12371138232125,afonso claudio,2017-08-29 14:31:53
9585dcabb7fafb1d2bde20a5a995e5e4,29600,-20.076821553002276,-41.12371138232125,afonso claudio,2017-08-24 17:18:16
0c7f49fc339a1aa66222dc4af4eeafd7,29600,-20.076821553002276,-41.12371138232125,afonso claudio,2017-07-04 09:35:30
b12beb9e03bfacd9b42cf189c5decc85,29600,-20.076821553002276,-41.12371138232125,afonso claudio,2017-03-08 13:13:49
0a7cf771945fa809fa47399a1ba0eeaa,29600,-20.076821553002276,-41.12371138232125,afonso claudio,2017-02-23 23:06:40
9f81e8f6c74d99562869844aafbfe0d5,56360,-8.527649408089498,-41.02060110035674,afrânio,2018-08-02 19:28:47
29987cf19684b333665b685a76f8dd8e,56360,-8.527649408089498,-41.02060110035674,afrânio,2018-07-09 14:09:25
a1f24dcf6e5fc6b0f0cd0b265381767e,19610,-23.537328737497397,-48.54493393688767,agisse,2017-09-27 11:50:27
ea7835f19dc6af291955d6e270d443f4,55495,-8.45504693653698,-35.94651434518298,agrestina,2017-10-26 09:49:40
d8ded99e3d8a9de0aba5037f97743cff,88420,-27.408262067680948,-49.83008266701338,agrolandia,2018-05-25 20:35:47
6bf735a4c4886608f57fda916dfa6225,89188,-27.268552042340644,-49.711969364664384,agronomica,2018-01-10 17:01:34
6275720be53df0d94e7d7109f4f02ad2,89188,-27.268552042340644,-49.711969364664384,agronomica,2017-02-20 23:05:53
961f2f24951560987b91c89816b10cae,57490,-9.262055423096342,-37.93512658320739,agua branca,2018-02-26 15:32:14
ac2f2e895072494a73148352b30c7f7a,64460,-5.8920945822203565,-42.63402816965758,agua branca,2018-01-26 13:36:07
561f47f3e381d23b5ba7853460adf093,64460,-5.8920945822203565,-42.63402816965758,agua branca,2018-01-23 10:52:50
a52f7fed96d71ecc9f577e2584e9d938,79680,-20.4411493986052,-52.87735307459614,agua clara,2018-01-06 03:07:37
703038e5100dc9b85add366da67ad6c1,79680,-20.4411493986052,-52.87735307459614,agua clara,2017-08-01 09:34:16
389ac865e327bd982cf1101e0a77ff34,38110,-20.057791817035962,-48.108117942280835,agua comprida,2018-07-06 21:06:43
d74872a40866989344f6470c6527edb5,38110,-20.057791817035962,-48.108117942280835,agua comprida,2017-08-18 11:56:30
f8a7f99695460acdbb89605f807bc78c,89654,-26.997866134854174,-51.55501968274225,agua doce,2018-08-23 11:27:36
b8e766640caca231ccff0ad5eed8d976,29820,-18.54308519005595,-40.98497675246626,agua doce do norte,2018-07-11 18:52:43
0a1ff79efed81178cd6303f7704e96da,29820,-18.54308519005595,-40.98497675246626,agua doce do norte,2018-04-09 14:33:46
9e52b130c2b57f5dbff34caec0e04467,29820,-18.54308519005595,-40.98497675246626,agua doce do norte,2018-01-08 19:54:24
9d3988465ae7ab02782cfc42f83ff58e,29820,-18.54308519005595,-40.98497675246626,agua doce do norte,2017-04-05 22:47:02
2bfd14409ba8ba1153ce42b2abc44bb8,73780,-14.974495376227203,-47.784387063729895,agua fria de goias,2017-12-18 17:43:43
4723c19c571b8206956b23f22bb10959,75665,-18.076322394559124,-48.76160432422692,agua limpa,2018-03-16 13:12:17
b7716ace923ed81a5f2df20115695b2d,59995,-6.205206243591784,-38.291460507110884,agua nova,2017-08-24 07:55:40
3363e330c754a732795f39079bb76d55,99965,-28.183372036296035,-52.03985047911124,agua santa,2018-01-10 12:06:09
50a790149ec089ab00a4630204396f0f,99965,-28.183372036296035,-52.03985047911124,agua santa,2017-07-23 20:44:17
13359bb817972f7492a922fa64a69cad,13860,-22.056968661722404,-46.976119150606664,aguai,2018-07-21 10:02:27
1d8c9526428c9c7c72e2e5f4b8d43edf,13860,-22.056968661722404,-46.976119150606664,aguai,2018-05-20 00:44:33
4983af2477ae85a49af5ab63a208c507,13860,-22.056968661722404,-46.976119150606664,aguai,2018-04-08 09:08:02
667a343388666e0ff92e3ae5fe3b727f,13860,-22.056968661722404,-46.976119150606664,aguai,2018-02-13 21:50:31
03f4fbe820830f14931ffa4631cb0912,13860,-22.056968661722404,-46.976119150606664,aguai,2018-01-25 10:02:22
d369d156735fab51bb2ef5c47e8d3e72,13860,-22.056968661722404,-46.976119150606664,aguai,2017-11-15 10:24:49
1839b1db32d5ea90a7fc3ca19bdd16ad,13860,-22.056968661722404,-46.976119150606664,aguai,2017-11-09 16:08:41
4c7e4677d9f5435660f9dcb903e709fd,13860,-22.056968661722404,-46.976119150606664,aguai,2017-10-18 12:26:29
0c4a1120fa16a1ccbb365aae4f54b16d,13860,-22.056968661722404,-46.976119150606664,aguai,2017-10-17 13:39:39
9249cf14297c83223160c1b38b95642f,13860,-22.056968661722404,-46.976119150606664,aguai,2017-08-18 10:48:00
dc9f4cd231c11babfef316d35486eff4,55340,-9.108812539014636,-37.11702026683657,aguas belas,2018-08-15 19:32:10
813580ab673df29946d1c252fe231f9a,55340,-9.108812539014636,-37.11702026683657,aguas belas,2018-02-27 19:33:49
d73a3a52a8b9b8430deede6d0491ae54,55340,-9.108812539014636,-37.11702026683657,aguas belas,2017-11-14 22:50:15
446872ecf144444c683b8e2774cdf3e9,55340,-9.108812539014636,-37.11702026683657,aguas belas,2017-10-22 11:25:09
b084efba670d1b2c17c0e253d969738a,55340,-9.108812539014636,-37.11702026683657,aguas belas,2017-08-16 14:40:22
0b83b48cff92afd5eb4360860cad0ff1,55340,-9.108812539014636,-37.11702026683657,aguas belas,2017-02-15 15:27:15
dacb5451d8212730dc1a84aa53330a58,94760,-28.000303513782928,-49.17546213298624,aguas claras,2018-02-06 12:12:03
7f01243bfbb619e73796571192245fce,13890,-21.94008777133928,-46.71391248489885,aguas da prata,2018-08-23 14:14:37
23f563c1e12c5d6d279ecc446b5f933b,13890,-21.94008777133928,-46.71391248489885,aguas da prata,2018-06-24 10:43:09
4921567919029aa0950f3ebec0f91169,13890,-21.94008777133928,-46.71391248489885,aguas da prata,2018-06-17 22:38:30
172ce73720737cdb83fcfeca26ed4d70,13890,-21.94008777133928,-46.71391248489885,aguas da prata,2018-05-20 11:48:50
865301eccebb37c03ad8ccd1cb994b2b,13890,-21.94008777133928,-46.71391248489885,aguas da prata,2018-04-05 21:00:31
893b8c5a9626a6c2f07bcf9d32b4d77f,13890,-21.94008777133928,-46.71391248489885,aguas da prata,2018-03-24 18:42:35
bf9550703d5af230399ad5d1080d6683,13890,-21.94008777133928,-46.71391248489885,aguas da prata,2018-02-14 12:30:39
3d782e9c655f398bd57fc44d3f02b515,13890,-21.94008777133928,-46.71391248489885,aguas da prata,2017-09-12 13:49:33
b7325b56293265df2689c15145274dfa,13890,-21.94008777133928,-46.71391248489885,aguas da prata,2017-09-12 11:23:04
15054f27c8947786f3ca73a3b74f33ad,13890,-21.94008777133928,-46.71391248489885,aguas da prata,2017-08-28 13:27:21
676041b8a5301ce900ada76a777fc3fe,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia,2018-07-25 20:54:55
e0392865844b1934818565a516cf8bdb,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia,2018-07-18 12:19:12
4a1c879db7056f078a037fdf72b6d0fc,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia,2018-07-10 19:11:10
0c3d62f1aa70d604db3bc56082aee4ca,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia,2018-07-02 14:28:22
823fe1a57db195a2e5cf3e1297d831cb,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia,2018-06-27 17:55:10
a740e70f022f7a928c360e7d42b0df26,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia,2018-06-10 21:57:10
93d3acc57bd28d53e25e2624c13c470d,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia,2018-05-21 11:06:07
e11780f33e850a77d1b3c2fa13ed5d4b,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia,2018-05-08 11:49:49
2f4011790ff902584d5b011f0e35ff1d,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia,2018-05-03 11:14:13
6a713ce5b2cfc769104c39775b662625,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia,2018-04-25 08:01:36
1a558554b7f10eba1ffdd56ce469df63,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia,2018-04-11 11:57:49
b545ad53e8d904631211fb300ae92de8,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia,2018-04-03 16:10:02
b34456bfbeeab3b57566ff099173e885,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia,2018-02-12 12:48:55
dec0f6569996808803b3a8130c35a997,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia,2018-01-24 22:03:25
