customer_unique_id,geolocation_zip_code_prefix,promedio_latitud,promedio_longitud,geolocation_city
ca33e8dc98df4f39b42215daa02b3e0d,17800,-21.68423890796645,-51.076015335560356,adamantina
c7cd7684e4c3d80651bca76f2e7d9b7b,17800,-21.68423890796645,-51.076015335560356,adamantina
c454f6ce3b51d92656f95d35abd7e5fb,17800,-21.68423890796645,-51.076015335560356,adamantina
bfe1ecef0f01ad67e5e0cf1860e94e60,17800,-21.68423890796645,-51.076015335560356,adamantina
be57fcdfe21fbc67a8724f4f8b020662,17800,-21.68423890796645,-51.076015335560356,adamantina
abd0a39a682f8ebce24fe26826e47eaf,17800,-21.68423890796645,-51.076015335560356,adamantina
a7d29dfb07d2919cbf9fe67fd6da6b37,17800,-21.68423890796645,-51.076015335560356,adamantina
a2b3cc2690fc556c833f1a6564959b45,17800,-21.68423890796645,-51.076015335560356,adamantina
9f71aace68f5ee2f070fb1a241280263,17800,-21.68423890796645,-51.076015335560356,adamantina
96ce642e637cf74a0d3023db31e59d16,17800,-21.68423890796645,-51.076015335560356,adamantina
9222157eec2fcf0b01e35ea4fd5af8a5,17800,-21.68423890796645,-51.076015335560356,adamantina
7ee7b51e84d754f7a627c51c473d670c,17800,-21.68423890796645,-51.076015335560356,adamantina
7806ddf4e843d92ea2cba1fc2d285eee,17800,-21.68423890796645,-51.076015335560356,adamantina
750d9679cef84e8969e9270f4e06c064,17800,-21.68423890796645,-51.076015335560356,adamantina
64ef8378b255bc728db76e1b9e61c727,17800,-21.68423890796645,-51.076015335560356,adamantina
643b807a55c5add3c91379b31f50d206,17800,-21.68423890796645,-51.076015335560356,adamantina
5cdb9e29de72b5564ffe68e9b4810d8b,17800,-21.68423890796645,-51.076015335560356,adamantina
564f89ca1f5371992bf1fb87a0331ac3,17800,-21.68423890796645,-51.076015335560356,adamantina
442c6d640c754068dd2e714e0d1b106e,17800,-21.68423890796645,-51.076015335560356,adamantina
34868842117c40b30209d16d4d41da71,17800,-21.68423890796645,-51.076015335560356,adamantina
2fafff68ec29779e3b19a41f71fba0bb,17800,-21.68423890796645,-51.076015335560356,adamantina
56af6d7020c250daa4c48c21be65574c,87895,-22.694008556222286,-52.719707305039506,adhemar de barros
a6872613cbe95b87b2b042f530a122fb,15230,-21.234456456293216,-49.642715645268126,adolfo
743d54d53beaf9bba644cf4538595bc3,15230,-21.234456456293216,-49.642715645268126,adolfo
535a1647faf34fa079075dcdf6c30b3e,15230,-21.234456456293216,-49.642715645268126,adolfo
2758635d877f4093425fa0d2a7f917d4,15230,-21.234456456293216,-49.642715645268126,adolfo
1b17e5736d73b909e1ad732e6803f427,15230,-21.234456456293216,-49.642715645268126,adolfo
fb14459f7393f821170896328c3ea8e7,83490,-24.666145933248302,-48.97991927475517,adrianópolis
fbf136c0e5ffdcadcc5f66139e3ed394,48435,-10.536616901316743,-38.11492053385937,adustina
fcb93894d90b597710feb4b896c7a053,56800,-7.759829833939789,-37.56020507437151,afogados da ingazeira
c9852be3a008869131e1f61af98832b3,56800,-7.759829833939789,-37.56020507437151,afogados da ingazeira
60570cfe8dd2e12425c85297497675d4,56800,-7.759829833939789,-37.56020507437151,afogados da ingazeira
48e6f23af32f72ee663c68227e85e732,56800,-7.759829833939789,-37.56020507437151,afogados da ingazeira
41f40395978d5bd6b6ab63c77ccfc03a,56800,-7.759829833939789,-37.56020507437151,afogados da ingazeira
29b98d99b4cbbce6f99a2b7cc96274a4,56800,-7.759829833939789,-37.56020507437151,afogados da ingazeira
1ef632982d8b163acb60a2aa6539b49d,56800,-7.759829833939789,-37.56020507437151,afogados da ingazeira
0fa31a0880fa6aced72b677f0c661ccd,56800,-7.759829833939789,-37.56020507437151,afogados da ingazeira
dbd58000548a892700a0bb222dca6533,29600,-20.076821553002276,-41.12371138232125,afonso claudio
c93f62481f5ec94519caf019bb6f7c4e,29600,-20.076821553002276,-41.12371138232125,afonso claudio
b9c6f1253196f3ad5ae317792179d4b4,29600,-20.076821553002276,-41.12371138232125,afonso claudio
9443ba3216ed3d0c97bc6f688b181e3b,29600,-20.076821553002276,-41.12371138232125,afonso claudio
8a11981cadf7feaab34826f59a3185c6,29600,-20.076821553002276,-41.12371138232125,afonso claudio
5e831d4f5dd6db5c86417995ba7b06bb,29600,-20.076821553002276,-41.12371138232125,afonso claudio
4ddabde26cd4b8378ccbdc76daf8b745,29600,-20.076821553002276,-41.12371138232125,afonso claudio
43d8a0473c80d3f374a6417572d8dd14,29600,-20.076821553002276,-41.12371138232125,afonso claudio
3840224a09f80a2ed45e2abba46ea462,29600,-20.076821553002276,-41.12371138232125,afonso claudio
37ffc4529f4914b4d8fa628ccf1a422b,29600,-20.076821553002276,-41.12371138232125,afonso claudio
0bd3d5b6cf491c4bb0712be5161ebc32,29600,-20.076821553002276,-41.12371138232125,afonso claudio
2f08332afa68530c6ab0f1a1cf2e4244,56360,-8.527649408089498,-41.02060110035674,afrânio
00344274804f3b8003de1b0562ae01df,56360,-8.527649408089498,-41.02060110035674,afrânio
9be795e932593ec0c21cdfa19799b5cf,19610,-23.537328737497397,-48.54493393688767,agisse
5e5a9e721cb83187f5893a8c7109faee,55495,-8.45504693653698,-35.94651434518298,agrestina
fb933c9426bedb13e71038fa146fe6f2,88420,-27.408262067680948,-49.83008266701338,agrolandia
589621a1ce8b9302b75d6920dfd7dd01,89188,-27.268552042340644,-49.711969364664384,agronomica
42a1a17ab8c539d01d158aabd7d55eae,89188,-27.268552042340644,-49.711969364664384,agronomica
da0e3f29a7dc99277ff6054ca9a1e078,64460,-5.8920945822203565,-42.63402816965758,agua branca
d1b106a89bbb86bce9876a9700987bb0,64460,-5.8920945822203565,-42.63402816965758,agua branca
c1d7876f48d03563c6a9ef4288adf9dc,57490,-9.262055423096342,-37.93512658320739,agua branca
d672a4c6eb9c9797961eb8bd52c44c2a,79680,-20.4411493986052,-52.87735307459614,agua clara
b8e21ad479da823a52b677502d3c7ea9,79680,-20.4411493986052,-52.87735307459614,agua clara
f6e9bab0c1672b2133e95f1d91c4ccba,38110,-20.057791817035962,-48.108117942280835,agua comprida
177952704d525ec3864205596a32b897,38110,-20.057791817035962,-48.108117942280835,agua comprida
553d4ddf98f0c04aa7e4a938826eb335,89654,-26.997866134854174,-51.55501968274225,agua doce
932a9ecff3ca5b01c3392a5005bc4ced,29820,-18.54308519005595,-40.98497675246626,agua doce do norte
81e8c1216588dcfc00d6811d820e9f73,29820,-18.54308519005595,-40.98497675246626,agua doce do norte
4dbc9e60ee79f8547f8a3fe7f3d02fd1,29820,-18.54308519005595,-40.98497675246626,agua doce do norte
48150eaf37eff0132bbc9163274820e7,29820,-18.54308519005595,-40.98497675246626,agua doce do norte
774efd8e5cc822162e0af7311d81f5c1,73780,-14.974495376227203,-47.784387063729895,agua fria de goias
c490b206f51db42b71aa732ddd0d1624,75665,-18.076322394559124,-48.76160432422692,agua limpa
5ded91f1483cba8f756c6557a5922231,59995,-6.205206243591784,-38.291460507110884,agua nova
ee0a41f3ec008b1459efbd99c775e6ea,99965,-28.183372036296035,-52.03985047911124,agua santa
9fc089b0b6a8db40d4357e784f1e91d4,99965,-28.183372036296035,-52.03985047911124,agua santa
f0c8f31425355056c902cf77f1125bda,13860,-22.056968661722404,-46.976119150606664,aguai
d381a23b5cf3d6cab221dbb6b16e11a7,13860,-22.056968661722404,-46.976119150606664,aguai
bdb2114573d1e00a29b0e01a67441cb5,13860,-22.056968661722404,-46.976119150606664,aguai
b27739502aee0eb80a4699f471027da2,13860,-22.056968661722404,-46.976119150606664,aguai
9b06a97746914ad38b875ce9a3972676,13860,-22.056968661722404,-46.976119150606664,aguai
817dcd7a2de6fcdc5434963bc26de720,13860,-22.056968661722404,-46.976119150606664,aguai
6cd042e0832c40d2eebf82b2521a8487,13860,-22.056968661722404,-46.976119150606664,aguai
68b091fe5fca75c2128b1fc714090a84,13860,-22.056968661722404,-46.976119150606664,aguai
41c3c9562b8a80d747fe2bd3c749640f,13860,-22.056968661722404,-46.976119150606664,aguai
3049f49a33cdd60887e89c07dd4a1e7c,13860,-22.056968661722404,-46.976119150606664,aguai
9f6d77f7778305f2ac33a129f11d1d2f,55340,-9.108812539014636,-37.11702026683657,aguas belas
91cf1d46a75f42788fedaa026a62de7a,55340,-9.108812539014636,-37.11702026683657,aguas belas
8af84fe890694adeb2e738818e7954f3,55340,-9.108812539014636,-37.11702026683657,aguas belas
60582bbe2188ff969bf71485ee29f9ad,55340,-9.108812539014636,-37.11702026683657,aguas belas
32fcda2f258293ba3299d9766c7b97bb,55340,-9.108812539014636,-37.11702026683657,aguas belas
26021fbea24c3916e675f0dceb0951d9,55340,-9.108812539014636,-37.11702026683657,aguas belas
d151103473f01802b68edc425be42124,94760,-28.000303513782928,-49.17546213298624,aguas claras
f409b06d88f85051b006d13fd9e0fab5,13890,-21.94008777133928,-46.71391248489885,aguas da prata
eb19e5dddad5b3333c4f88732918a7ab,13890,-21.94008777133928,-46.71391248489885,aguas da prata
b02f8d4c8c69decddc438e6daf08982e,13890,-21.94008777133928,-46.71391248489885,aguas da prata
a14013572052647bb2e247d67662b4c5,13890,-21.94008777133928,-46.71391248489885,aguas da prata
9d56cb9a44aab5792e970c51fc9b3818,13890,-21.94008777133928,-46.71391248489885,aguas da prata
774da53f74682c76619a722e5b232d26,13890,-21.94008777133928,-46.71391248489885,aguas da prata
73f6c63a7d887f8f77dbb92fb0bee026,13890,-21.94008777133928,-46.71391248489885,aguas da prata
5c09ac095bae0ce431cea9cd2b603ad1,13890,-21.94008777133928,-46.71391248489885,aguas da prata
542737469da7f46efac464a38cc7e3c2,13890,-21.94008777133928,-46.71391248489885,aguas da prata
31ec946efae9958c231ebfce447a1169,13890,-21.94008777133928,-46.71391248489885,aguas da prata
fe5c588a028e60c1314aabf77d04ee24,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
f78c08243f34eaab3dc99f8401bc66f4,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
de2d5a813142010dde009d3746584d0f,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
d9ee904276e298eabdfd0cdb2f03d7f1,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
d48fbd01ab78651cc1f2d27ba1f63eed,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
d12c7cb919ab7154a0cee8adfcc212a0,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
d09ec60718e454b7f2d3c0de607d69fb,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
ada60a75f2a032ea9b41f135d83798d6,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
aa82933f768db939fbacb46f2e4a6f5c,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
9abbeef7cb0624acfb8e8516fb5f1cb0,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
990d8ee178bf5e1724e920166ded0c64,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
855fef734a57eaf43d6592b4f59399e4,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
757748a61826463bff1c7a8279ff6b1d,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
5979f0a30cb5874cac620fe3375d0297,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
4eb193b848f56f3ca62cc044b1668597,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
4def5852dc14df120c88434d762623e1,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
4b78eb13e67dfbcaf19a5340a17981a9,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
48a7f33564edf88c8326c3ee34bf9c0c,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
34aac96d64fc005f6a378efdae534788,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
2c009bef0f63cb98b2067ad0ada95319,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
2380952657b113b50227e5f5e7c90005,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
18b4a8b791c74d00ab5803d5f04be851,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
15fa1715ed2fd2ac6a67e6234d4d5128,13940,-22.477153463969263,-46.61937324894836,aguas de lindoia
9bd3640787a2375e9c8e16279ad08e61,18770,-22.877412153047814,-49.240138759388145,aguas de santa barbara
8fb8b3d5c3069c7ac464eb9102657b08,18770,-22.877412153047814,-49.240138759388145,aguas de santa barbara
1fa0ace8e18156593acd36e3fb792922,18770,-22.877412153047814,-49.240138759388145,aguas de santa barbara
eaf1552608356865f1b0ced09c44366b,13525,-22.602481552572485,-47.871430213488246,aguas de sao pedro
b6d6c02bf6afe006154a38cbd78e4d6a,13525,-22.602481552572485,-47.871430213488246,aguas de sao pedro
106f5af6a07fcfbdd30d0b9dc7c31195,13525,-22.602481552572485,-47.871430213488246,aguas de sao pedro
b9f7eefb8f104a1c8aa4e08a9a50485c,39880,-17.082201270979507,-40.9391998121643,aguas formosas
b92d8ecbc60e7c6176e8f02ec8c909c4,39880,-17.082201270979507,-40.9391998121643,aguas formosas
a37e505cafd500bc50d4309bd44b3fdb,39880,-17.082201270979507,-40.9391998121643,aguas formosas
5ae030cc626df7448a863aaae63920c0,39880,-17.082201270979507,-40.9391998121643,aguas formosas
449f3747769bdc5e6bdf1a49c26fc8c1,39880,-17.082201270979507,-40.9391998121643,aguas formosas
e9aea9197ee0114b577d26427df0dab6,72915,-15.641770573363125,-48.22311772643521,aguas lindas de goias
cd567470cb313f3778da7fb362604d0b,72925,-15.741381154383637,-48.29804302156555,aguas lindas de goias
c63f1bf0ff66dc26aa7e32552b3d42d1,72910,-15.728157848258732,-48.27733017756258,aguas lindas de goias
be3da48e295c9a57802428091062a528,72910,-15.728157848258732,-48.27733017756258,aguas lindas de goias
a296cb7b16ea56f1ffe6c09fa429ede2,72920,-15.720627959496907,-48.28619342858037,aguas lindas de goias
a126181f98c5f1ec6e3d8740f47832d6,72915,-15.641770573363125,-48.22311772643521,aguas lindas de goias
9d45542d3d4b9dbc754a65f8850e5761,72910,-15.728157848258732,-48.27733017756258,aguas lindas de goias
8c805717c9141f56a01fe9b6b3f5dcc6,72920,-15.720627959496907,-48.28619342858037,aguas lindas de goias
75dabca743145d8e53091091a2e9ab92,72920,-15.720627959496907,-48.28619342858037,aguas lindas de goias
708072ae4a6e2b7479fa5aff6cd63385,72920,-15.720627959496907,-48.28619342858037,aguas lindas de goias
6e11e16d3462b2c39fd10e642654dedf,72917,-15.693992316278171,-48.266542467417196,aguas lindas de goias
62b99b06fbeadd7b7ff2ffa468e619da,72915,-15.641770573363125,-48.22311772643521,aguas lindas de goias
61e261fc9720d6ef05f167484504d0f2,72911,-15.740320384456695,-48.24427883289689,aguas lindas de goias
387207b587c829c6678a03c8b711ae1e,72911,-15.740320384456695,-48.24427883289689,aguas lindas de goias
36d2bc80af00b317e0c2e2ce2615841c,72915,-15.641770573363125,-48.22311772643521,aguas lindas de goias
25a31b44149e8e16ae85af1b3386a29b,72915,-15.641770573363125,-48.22311772643521,aguas lindas de goias
2593265bf3fd73de8aeb43cbb7193755,72925,-15.741381154383637,-48.29804302156555,aguas lindas de goias
08d8ad84b0088cbeae77da4ff3817479,72912,-15.71684704171403,-48.2692836494524,aguas lindas de goias
315ba9db647cb218fd5c0bda98736cb6,88150,-27.70103345965437,-48.83820955993601,aguas mornas
c88d886ca8a1b9bd1a01e4e4bfe40781,39990,-15.655366965060013,-41.4813962202467,aguas vermelhas
a4238bd7610115c6ba248432a104766a,39990,-15.655366965060013,-41.4813962202467,aguas vermelhas
6a80dd4b607ce488b1ee3d586d884776,39990,-15.655366965060013,-41.4813962202467,aguas vermelhas
6a1bd3531227937b0bf249d29fbf9901,96540,-29.643273595312962,-53.24592556111559,agudo
ea1f3aed4734ee084ca8dd23e60309f0,17120,-22.471037318568523,-48.98621475923388,agudos
e29331502ebc091c40e762683a107283,17120,-22.471037318568523,-48.98621475923388,agudos
e0f0ddf193e7bf3be486a26d65332b75,17120,-22.471037318568523,-48.98621475923388,agudos
dba5683c4fe467ed8da0dc897b8d29f5,17120,-22.471037318568523,-48.98621475923388,agudos
d615ca1cb339c6057694fdf770b50c55,17120,-22.471037318568523,-48.98621475923388,agudos
c987af390436678a548d121d1f3d5bf8,17120,-22.471037318568523,-48.98621475923388,agudos
9314de119b47bd8bc8aebdf47850b291,17120,-22.471037318568523,-48.98621475923388,agudos
8463b2438d3aee95d295adfb30d81243,17120,-22.471037318568523,-48.98621475923388,agudos
7b83df09e2a72468bfdc0b2014e4b1c8,17120,-22.471037318568523,-48.98621475923388,agudos
666f03ca32d297be63da8d3d06894cc2,17120,-22.471037318568523,-48.98621475923388,agudos
606aad75960b849ff2a05c133aff1f3a,17120,-22.471037318568523,-48.98621475923388,agudos
54bc398ff6019ea36ce054247211f952,17120,-22.471037318568523,-48.98621475923388,agudos
3d312265fc9d391f8dcda6be3c0605c5,17120,-22.471037318568523,-48.98621475923388,agudos
382c9c19b3be2494ca67bc9bca285534,17120,-22.471037318568523,-48.98621475923388,agudos
2a9a9283ac70bd5f1a56e6747ddbd906,17120,-22.471037318568523,-48.98621475923388,agudos
2561161bc52cafa1be6e80ed9c92c9ea,17120,-22.471037318568523,-48.98621475923388,agudos
874d4a75e09a5a708a37b529504f194a,29795,-18.985716113277793,-40.74227057364542,aguia branca
1e47cb6d051c1b0782049444fd0c9834,29795,-18.985716113277793,-40.74227057364542,aguia branca
ef55f1ce91275c388c4f411081501d7d,35200,-19.500415267687423,-41.07286145044403,aimores
